age,app_guide_consent_to_email_and_sms,app_month,app_year,completion_time_mins,county_name,household_size,documents_count,earned_income_entry_method,email_consent,income_in_last_30_days,interview_preference,job_income,member_over59,member_under18,member_under5,member_under6,members_language,non_job_income,rent_or_mortgage,sms_consent,source,stable_housing,status
34,FALSE,September,2018,12.17925477,San Diego,2,0,,FALSE,,Telephone,0,FALSE,TRUE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,other
36,FALSE,September,2018,12.56000862,San Diego,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,approved
28,FALSE,September,2018,27.3510681,San Diego,1,3,hourly,FALSE,,Telephone,952,FALSE,FALSE,FALSE,FALSE,English,0,800,TRUE,,TRUE,other
25,TRUE,September,2018,5.723218167,San Diego,1,1,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,other
25,FALSE,September,2018,24.16070149,San Diego,1,0,,TRUE,,In-person,0,FALSE,FALSE,FALSE,FALSE,English,0,0,FALSE,g2,FALSE,approved
37,FALSE,September,2018,5.272768132,San Diego,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,fbc,FALSE,other
29,FALSE,September,2018,13.01889573,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,other
21,FALSE,September,2018,14.30695444,San Diego,3,0,hourly,TRUE,,In-person,2511,FALSE,TRUE,TRUE,TRUE,English,0,1238,FALSE,organic_google,TRUE,other
44,FALSE,September,2018,6.131877983,San Francisco,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,1300,TRUE,g2,TRUE,approved
39,TRUE,September,2018,13.56451082,San Diego,5,0,hourly,TRUE,,Telephone,2424,FALSE,TRUE,FALSE,FALSE,Spanish,0,800,TRUE,facebook-es,TRUE,other
60,TRUE,September,2018,24.06620061,San Diego,1,0,,TRUE,,In-person,0,TRUE,FALSE,FALSE,FALSE,Tagalog,1,400,TRUE,fbc-senior,FALSE,other
21,FALSE,September,2018,9.861825116,San Diego,1,1,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,FALSE,fbc,FALSE,other
33,FALSE,September,2018,10.15694232,San Diego,4,0,exact,FALSE,,Telephone,0,FALSE,TRUE,FALSE,FALSE,English,0,2100,TRUE,,TRUE,other
20,FALSE,September,2018,18.88433393,San Diego,1,1,,FALSE,,In-person,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,,FALSE,other
43,FALSE,September,2018,8.009661416,San Diego,2,0,,TRUE,,Telephone,0,FALSE,TRUE,FALSE,FALSE,English,0,0,FALSE,fbc,FALSE,other
43,FALSE,September,2018,8.564810967,San Diego,1,0,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,1800,1950,FALSE,g2,TRUE,other
36,FALSE,September,2018,4.259929216,San Diego,1,0,,TRUE,,In-person,0,FALSE,FALSE,FALSE,FALSE,English,0,0,FALSE,bing,FALSE,other
30,FALSE,September,2018,5.6336284,San Diego,2,0,exact,FALSE,,Telephone,2400,FALSE,TRUE,FALSE,FALSE,English,0,1400,TRUE,g2,TRUE,other
38,TRUE,September,2018,13.32453258,San Diego,4,8,exact,TRUE,,In-person,3973,FALSE,TRUE,TRUE,TRUE,Arabic,0,1800,TRUE,g2,TRUE,other
29,FALSE,September,2018,5.518760081,San Diego,2,3,hourly,FALSE,,Telephone,450,FALSE,TRUE,FALSE,TRUE,English,250,100,TRUE,g2,FALSE,other
28,FALSE,September,2018,13.46936138,San Diego,3,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,organic_google,FALSE,other
54,FALSE,September,2018,8.978686066,San Diego,1,0,exact,FALSE,,Telephone,864,FALSE,FALSE,FALSE,FALSE,English,0,575,TRUE,organic_google,TRUE,other
20,FALSE,September,2018,5.083213568,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,TRUE,other
18,FALSE,September,2018,6.852950652,San Diego,2,2,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,other
23,FALSE,September,2018,10.66483059,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,other
27,FALSE,September,2018,8.726942865,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,other
22,TRUE,September,2018,893.488551,San Diego,1,2,,TRUE,,In-person,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,other
45,FALSE,September,2018,15.30222886,San Diego,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,fbc,FALSE,other
43,TRUE,September,2018,13.40909247,San Diego,2,5,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,900,TRUE,bing,TRUE,other
36,FALSE,September,2018,4.827518948,San Diego,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,800,TRUE,,TRUE,other
31,FALSE,September,2018,16.95001003,San Diego,2,2,,FALSE,,Telephone,0,FALSE,TRUE,TRUE,TRUE,English,876,600,TRUE,fbc,FALSE,other
30,FALSE,September,2018,10.71768848,San Francisco,1,0,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,Spanish,0,0,FALSE,,FALSE,approved
39,FALSE,September,2018,8.332990515,San Diego,4,0,,FALSE,,Telephone,0,FALSE,TRUE,FALSE,FALSE,English,3127,900,TRUE,g2,TRUE,other
3,FALSE,September,2018,5.511552886,San Diego,2,2,,TRUE,,In-person,0,FALSE,TRUE,TRUE,TRUE,English,0,900,FALSE,portal,TRUE,other
35,FALSE,September,2018,21.70095195,San Diego,5,0,exact,FALSE,,Telephone,1948,FALSE,TRUE,FALSE,FALSE,Spanish,0,1000,TRUE,,TRUE,other
45,TRUE,September,2018,12.43379074,San Diego,4,3,estimated,TRUE,,Telephone,2300,FALSE,TRUE,TRUE,TRUE,English,0,1182,TRUE,g2,TRUE,approved
21,FALSE,September,2018,5.593132333,San Diego,2,0,hourly,FALSE,,Telephone,1905,FALSE,TRUE,TRUE,TRUE,Spanish,0,500,TRUE,facebook-es,TRUE,other
45,FALSE,September,2018,7.383912353,San Diego,4,0,exact,FALSE,,Telephone,2000,FALSE,TRUE,TRUE,TRUE,English,0,2800,TRUE,g2,TRUE,other
24,FALSE,September,2018,11.56006698,San Francisco,1,4,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,1700,1300,FALSE,g2,TRUE,approved
41,FALSE,September,2018,15.62825425,San Diego,4,0,estimated,TRUE,,Telephone,1800,FALSE,TRUE,FALSE,FALSE,Spanish,0,1000,FALSE,,TRUE,other
26,FALSE,September,2018,5.88921655,San Diego,1,2,hourly,FALSE,,Telephone,1593,FALSE,FALSE,FALSE,FALSE,English,0,600,TRUE,fbc,TRUE,approved
29,FALSE,September,2018,7.580647333,San Diego,3,0,hourly,TRUE,,Telephone,2771,FALSE,TRUE,TRUE,TRUE,English,0,0,FALSE,fbc,FALSE,other
31,FALSE,September,2018,9.619003534,San Francisco,1,0,exact,FALSE,,Telephone,1400,FALSE,FALSE,FALSE,FALSE,English,0,1300,TRUE,,TRUE,denied
21,FALSE,September,2018,10.18919997,San Diego,1,5,exact,FALSE,,Telephone,1645,FALSE,FALSE,FALSE,FALSE,English,0,600,TRUE,organic_google,TRUE,other
31,FALSE,September,2018,12.27352882,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,other
23,FALSE,September,2018,5.982034532,San Diego,2,1,,FALSE,,Telephone,0,FALSE,TRUE,TRUE,TRUE,English,0,0,TRUE,g2,FALSE,other
37,TRUE,September,2018,12.1964876,San Francisco,3,4,hourly,TRUE,,Telephone,2598,FALSE,TRUE,FALSE,TRUE,English,0,1800,TRUE,fbc,TRUE,approved
27,FALSE,September,2018,17.5712289,San Diego,1,1,hourly,TRUE,,Telephone,1667,FALSE,FALSE,FALSE,FALSE,English,0,400,FALSE,fbc,FALSE,other
35,TRUE,September,2018,16.32713143,San Diego,3,0,hourly,TRUE,,Telephone,3290,FALSE,TRUE,TRUE,TRUE,English,0,1200,TRUE,fbc,TRUE,other
26,FALSE,September,2018,7.809462599,San Diego,2,4,hourly,TRUE,,Telephone,1991,FALSE,TRUE,FALSE,TRUE,English,0,1100,FALSE,,TRUE,other
46,FALSE,September,2018,7.083166265,San Diego,3,0,,FALSE,,Telephone,0,FALSE,TRUE,FALSE,FALSE,English,2600,2400,TRUE,g2,TRUE,other
32,FALSE,September,2018,8.662650287,San Francisco,3,0,estimated,FALSE,,Telephone,3184,FALSE,TRUE,TRUE,TRUE,English,0,1550,TRUE,g2,TRUE,denied
54,FALSE,September,2018,10.29699457,San Diego,1,0,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,FALSE,g2,FALSE,other
44,FALSE,September,2018,20.31307205,San Diego,1,0,,FALSE,,In-person,0,FALSE,FALSE,FALSE,FALSE,English,937,440,TRUE,g2,TRUE,other
37,FALSE,September,2018,21.98917885,San Diego,2,1,,FALSE,,Telephone,0,FALSE,TRUE,FALSE,FALSE,English,0,0,TRUE,organic_google,FALSE,other
41,TRUE,September,2018,10.74351007,San Diego,4,0,,TRUE,,Telephone,0,FALSE,TRUE,FALSE,FALSE,English,1193,0,TRUE,organic_google,FALSE,other
69,FALSE,September,2018,9.542594667,San Diego,2,0,,TRUE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,1300,2300,FALSE,fbc-senior,TRUE,other
65,TRUE,September,2018,9.404872668,San Diego,1,0,,TRUE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,3500,750,TRUE,fbc-senior,FALSE,other
20,FALSE,September,2018,8.216115785,San Diego,1,0,estimated,FALSE,,Telephone,1128,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,fbc,FALSE,other
23,FALSE,September,2018,12.89678107,San Diego,2,4,exact,FALSE,,In-person,1193,FALSE,FALSE,FALSE,FALSE,English,0,850,TRUE,,TRUE,other
36,FALSE,September,2018,8.830174915,San Diego,4,5,estimated,TRUE,,Telephone,525,FALSE,TRUE,TRUE,TRUE,English,0,0,FALSE,g2,TRUE,approved
29,FALSE,September,2018,4.479963617,San Diego,1,3,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,425,TRUE,bing,TRUE,other
26,FALSE,September,2018,10.06226548,San Diego,5,0,estimated,TRUE,,Telephone,1844,TRUE,TRUE,TRUE,TRUE,English,0,1127,FALSE,bing,TRUE,other
33,FALSE,September,2018,19.66117768,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,approved
54,FALSE,September,2018,13.58506083,San Diego,1,0,hourly,FALSE,,In-person,1082,FALSE,FALSE,FALSE,FALSE,English,0,1100,TRUE,bing,TRUE,other
24,FALSE,September,2018,11.81567345,San Diego,1,0,estimated,FALSE,,Telephone,800,FALSE,FALSE,FALSE,FALSE,English,0,300,TRUE,g2,FALSE,other
28,FALSE,September,2018,8.113601601,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,approved
63,FALSE,September,2018,25.3925649,San Diego,3,1,hourly,TRUE,,Telephone,2390,TRUE,TRUE,FALSE,FALSE,English,1440,1340,FALSE,g2,TRUE,other
31,TRUE,September,2018,11.92264468,San Diego,3,6,,TRUE,,Telephone,0,FALSE,TRUE,TRUE,TRUE,English,0,600,TRUE,g2,TRUE,approved
26,FALSE,September,2018,12.9773317,San Diego,4,0,exact,FALSE,,Telephone,1676,FALSE,TRUE,TRUE,TRUE,English,2445,2445,TRUE,portal,TRUE,denied
53,FALSE,September,2018,15.03723518,San Diego,1,1,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,FALSE,g2,FALSE,other
38,FALSE,September,2018,14.45417113,San Diego,4,0,exact,FALSE,,Telephone,907,FALSE,TRUE,FALSE,FALSE,Spanish,500,850,TRUE,,TRUE,other
31,TRUE,September,2018,13.05186358,San Diego,2,2,,TRUE,,Telephone,0,FALSE,TRUE,FALSE,TRUE,English,0,500,TRUE,portal,TRUE,other
37,FALSE,September,2018,11.1832548,San Diego,3,6,hourly,TRUE,,Telephone,779,FALSE,TRUE,FALSE,FALSE,English,0,1600,FALSE,,TRUE,approved
29,,September,2018,5.720677984,San Diego,3,0,,,,,0,FALSE,FALSE,FALSE,FALSE,English,0,,,fbc,FALSE,other
56,FALSE,September,2018,12.3198235,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,1400,575,TRUE,g2,FALSE,other
42,FALSE,September,2018,7.836110616,San Diego,1,1,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,FALSE,sandiegoweb,FALSE,approved
38,FALSE,September,2018,6.563007152,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,,FALSE,approved
33,FALSE,September,2018,9.062099234,San Diego,4,0,exact,TRUE,,Telephone,0,FALSE,TRUE,TRUE,TRUE,English,0,1800,FALSE,bing,TRUE,approved
37,FALSE,September,2018,19.35982538,San Diego,1,1,estimated,FALSE,,Telephone,649,FALSE,FALSE,FALSE,FALSE,English,0,600,TRUE,g2,FALSE,approved
69,FALSE,September,2018,7.901242618,San Diego,1,0,,FALSE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,1440,500,TRUE,bing,TRUE,approved
31,FALSE,September,2018,24.79557863,San Diego,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,910,248,TRUE,bing,TRUE,other
58,FALSE,September,2018,14.1488458,San Francisco,2,0,exact,TRUE,,Telephone,883,FALSE,FALSE,FALSE,FALSE,English,814,500,FALSE,bing,TRUE,denied
45,FALSE,September,2018,6.966455348,San Diego,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,600,TRUE,g2,TRUE,approved
30,FALSE,September,2018,7.192709967,San Diego,2,0,hourly,FALSE,,Telephone,1190,TRUE,FALSE,FALSE,FALSE,English,0,500,TRUE,fbc,TRUE,other
64,FALSE,September,2018,4.385852651,San Diego,1,2,,FALSE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,0,850,TRUE,g2,TRUE,other
30,FALSE,September,2018,8.175228083,San Diego,3,0,hourly,FALSE,,Telephone,3117,FALSE,TRUE,TRUE,TRUE,English,0,1500,TRUE,,TRUE,other
29,FALSE,September,2018,6.100366318,San Diego,2,2,estimated,TRUE,,Telephone,429,FALSE,TRUE,TRUE,TRUE,English,0,600,FALSE,cbo,TRUE,approved
60,FALSE,September,2018,56.6998593,San Diego,1,0,hourly,TRUE,,Telephone,969,TRUE,FALSE,FALSE,FALSE,English,552,500,FALSE,g2,TRUE,other
27,FALSE,September,2018,44.3072366,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,approved
30,FALSE,September,2018,9.203445097,San Diego,5,0,hourly,FALSE,,Telephone,2078,FALSE,TRUE,FALSE,TRUE,Spanish,0,1100,TRUE,g2,TRUE,other
24,FALSE,September,2018,23.5716303,San Diego,4,0,estimated,FALSE,,Telephone,1302,FALSE,TRUE,FALSE,FALSE,English,0,1195,TRUE,g2,TRUE,other
24,FALSE,September,2018,11.83299828,San Diego,1,0,hourly,TRUE,,Telephone,1407,FALSE,FALSE,FALSE,FALSE,English,0,200,FALSE,g2,FALSE,other
49,FALSE,September,2018,9.820186834,San Diego,1,2,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,1511,1085,FALSE,bing,TRUE,other
26,FALSE,September,2018,8.407733369,San Diego,4,0,hourly,FALSE,,Telephone,2424,FALSE,TRUE,TRUE,TRUE,English,0,700,TRUE,g2,FALSE,other
48,FALSE,September,2018,7.596853403,San Francisco,2,2,hourly,TRUE,,Telephone,2165,FALSE,FALSE,FALSE,FALSE,English,0,1000,FALSE,g2,TRUE,denied
34,FALSE,September,2018,8.618217119,San Diego,2,0,,FALSE,,Telephone,0,FALSE,TRUE,FALSE,FALSE,English,300,300,TRUE,portal,FALSE,approved
31,FALSE,September,2018,16.9916449,San Diego,5,2,hourly,TRUE,,Telephone,2251,TRUE,TRUE,FALSE,TRUE,English,0,400,FALSE,g2,FALSE,other
33,FALSE,September,2018,7.999495419,San Francisco,4,0,,FALSE,,In-person,0,FALSE,TRUE,TRUE,TRUE,Spanish,0,700,TRUE,cbo,TRUE,approved
28,TRUE,September,2018,12.01117123,San Diego,3,1,estimated,TRUE,,Telephone,0,FALSE,TRUE,TRUE,TRUE,English,650,700,TRUE,portal,TRUE,other
32,FALSE,September,2018,8.414723285,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,sandiegoweb,FALSE,approved
60,FALSE,September,2018,20.19890892,San Diego,1,2,,FALSE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,0,590,TRUE,g2,TRUE,approved
78,FALSE,September,2018,12.01169115,San Diego,1,3,,FALSE,,In-person,0,TRUE,FALSE,FALSE,FALSE,English,1347,0,TRUE,,FALSE,other
28,FALSE,September,2018,6.707411019,San Diego,1,0,,FALSE,,In-person,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,,FALSE,other
26,TRUE,September,2018,12.10730997,San Diego,3,4,exact,TRUE,,Telephone,1200,FALSE,TRUE,TRUE,TRUE,English,0,500,TRUE,g2,TRUE,approved
22,TRUE,September,2018,10.86248932,San Diego,1,6,hourly,TRUE,,In-person,1136,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,other
58,FALSE,September,2018,13.02553772,San Diego,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,other
20,FALSE,September,2018,8.854715101,San Diego,1,0,estimated,FALSE,,Telephone,960,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,fbc,FALSE,other
78,FALSE,September,2018,10.33976008,San Diego,1,0,,FALSE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,800,500,TRUE,g2,TRUE,other
59,TRUE,September,2018,12.12309699,San Diego,2,3,exact,TRUE,,Telephone,826,FALSE,TRUE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,approved
39,FALSE,September,2018,7.423231582,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,approved
52,FALSE,September,2018,6.495671964,San Diego,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,approved
65,FALSE,September,2018,11.42320953,San Diego,1,0,,TRUE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,0,0,FALSE,sandiegoweb,FALSE,other
43,TRUE,September,2018,6.390332381,San Diego,1,1,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,approved
49,FALSE,September,2018,25.54552445,San Francisco,2,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,1710,TRUE,g2,TRUE,denied
26,FALSE,September,2018,16.62026378,San Diego,1,2,,FALSE,,In-person,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,organic_google,FALSE,approved
64,FALSE,September,2018,18.8241365,San Diego,1,0,,FALSE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,667,200,TRUE,organic_google,TRUE,other
24,FALSE,September,2018,15.27039185,San Diego,1,0,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,FALSE,,FALSE,other
26,FALSE,September,2018,20.19200466,San Diego,1,2,,FALSE,,In-person,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,organic_google,FALSE,other
66,FALSE,September,2018,32.18797548,San Diego,1,0,,TRUE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,1700,620,FALSE,fbc-senior,TRUE,other
21,FALSE,September,2018,7.974506319,San Diego,1,2,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,other
21,TRUE,September,2018,5.631725383,San Diego,1,0,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,other
32,FALSE,September,2018,6.972916015,San Diego,1,0,hourly,FALSE,,In-person,1753,FALSE,FALSE,FALSE,FALSE,English,0,750,FALSE,facebook-es,TRUE,other
37,FALSE,September,2018,4.749222851,San Diego,2,0,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,1220,FALSE,g2,TRUE,other
31,TRUE,September,2018,25.00500258,San Diego,1,0,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,other
28,TRUE,September,2018,9.389063481,San Francisco,1,1,,TRUE,,In-person,0,FALSE,FALSE,FALSE,FALSE,English,0,472,TRUE,cbo,TRUE,approved
23,FALSE,September,2018,29.9265466,San Diego,9,0,estimated,FALSE,,In-person,3775,FALSE,TRUE,TRUE,TRUE,English,0,850,TRUE,,TRUE,other
64,FALSE,September,2018,17.22967408,San Diego,1,0,hourly,TRUE,,Telephone,4156,TRUE,FALSE,FALSE,FALSE,English,0,1450,FALSE,fbc-senior,TRUE,other
22,FALSE,September,2018,10.51822838,San Diego,2,2,hourly,FALSE,,Telephone,2260,FALSE,TRUE,TRUE,TRUE,English,0,300,TRUE,g2,TRUE,other
67,FALSE,September,2018,10.68603932,San Diego,1,0,,FALSE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,1294,800,TRUE,sandiegoweb,TRUE,other
43,FALSE,September,2018,3.796061969,San Francisco,1,0,exact,TRUE,,Telephone,1200,FALSE,FALSE,FALSE,FALSE,English,0,500,FALSE,,TRUE,denied
54,FALSE,September,2018,8.3182482,San Francisco,1,3,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,1800,1318,FALSE,bing,TRUE,denied
40,FALSE,September,2018,7.150108683,San Diego,1,0,estimated,TRUE,,Telephone,2000,FALSE,FALSE,FALSE,FALSE,English,0,1000,FALSE,,TRUE,other
40,FALSE,September,2018,10.82195387,San Diego,4,5,hourly,TRUE,,Telephone,2165,FALSE,TRUE,FALSE,FALSE,English,1800,2400,FALSE,organic_google,TRUE,other
30,FALSE,September,2018,7.43639065,San Diego,2,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,denied
20,FALSE,September,2018,16.74244688,San Diego,4,0,hourly,FALSE,,Telephone,2225,FALSE,TRUE,FALSE,FALSE,Spanish,0,800,TRUE,g2,TRUE,other
53,FALSE,September,2018,10.21817122,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,sandiegoweb,TRUE,other
43,FALSE,September,2018,19.66811048,San Francisco,2,0,estimated,FALSE,,Telephone,2800,FALSE,FALSE,FALSE,FALSE,English,0,1100,TRUE,g2,TRUE,denied
19,FALSE,September,2018,6.227991517,San Diego,1,0,hourly,FALSE,,Telephone,952,FALSE,FALSE,FALSE,FALSE,English,0,625,TRUE,,TRUE,other
25,TRUE,September,2018,4.471198686,San Diego,1,2,,TRUE,,In-person,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,other
38,FALSE,September,2018,8.922940918,San Diego,3,0,,FALSE,,Telephone,0,FALSE,TRUE,TRUE,TRUE,English,0,500,TRUE,portal,FALSE,approved
30,TRUE,September,2018,17.6764337,San Diego,1,1,hourly,TRUE,,Telephone,1856,FALSE,FALSE,FALSE,FALSE,Spanish,0,0,TRUE,g2,FALSE,other
31,FALSE,September,2018,6.132049918,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,1200,600,TRUE,fbc,TRUE,other
23,FALSE,September,2018,12.4739037,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,other
26,FALSE,September,2018,16.62639125,San Diego,3,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,333,TRUE,g2,FALSE,other
38,FALSE,September,2018,10.10001662,San Diego,1,0,exact,FALSE,,Telephone,2196,FALSE,FALSE,FALSE,FALSE,English,0,600,TRUE,fbc,TRUE,other
33,FALSE,September,2018,16.89804667,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,,FALSE,approved
20,TRUE,September,2018,6.946866651,San Diego,1,1,,TRUE,,In-person,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,approved
20,FALSE,September,2018,12.11433883,San Diego,1,2,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,other
36,TRUE,September,2018,9.947702102,San Diego,4,0,exact,TRUE,,Telephone,4500,FALSE,TRUE,TRUE,TRUE,English,0,1700,TRUE,g2,TRUE,other
61,FALSE,September,2018,14.19448288,San Francisco,1,1,,TRUE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,0,0,FALSE,g2,FALSE,approved
26,FALSE,September,2018,6.493499382,San Diego,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,600,TRUE,g2,TRUE,other
28,FALSE,September,2018,3.954917316,San Diego,1,0,estimated,FALSE,,Telephone,1299,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,TRUE,other
59,FALSE,September,2018,9.437209249,San Diego,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,,FALSE,other
44,FALSE,September,2018,12.25143017,San Diego,3,0,exact,FALSE,,Telephone,2000,FALSE,TRUE,FALSE,FALSE,English,0,2000,TRUE,g2,TRUE,other
52,TRUE,September,2018,14.30449096,San Diego,3,5,exact,TRUE,,Telephone,2338,FALSE,TRUE,FALSE,FALSE,English,0,1600,TRUE,sandiegoweb,TRUE,other
34,FALSE,September,2018,24.5401044,San Diego,5,0,estimated,TRUE,,Telephone,3500,FALSE,TRUE,TRUE,TRUE,English,0,2775,FALSE,,TRUE,other
27,FALSE,September,2018,8.618667968,San Diego,4,0,hourly,FALSE,,Telephone,2429,FALSE,TRUE,TRUE,TRUE,English,0,1800,TRUE,g2,TRUE,other
20,FALSE,September,2018,7.666164267,San Diego,1,3,hourly,FALSE,,Telephone,1493,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,fbc,FALSE,other
21,FALSE,September,2018,18.32835313,San Diego,2,3,,TRUE,,Telephone,0,FALSE,TRUE,TRUE,TRUE,English,370,0,FALSE,,FALSE,other
57,FALSE,September,2018,21.4328631,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,other
66,TRUE,September,2018,21.2668039,San Diego,1,2,,TRUE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,1721,600,TRUE,g2,TRUE,other
26,FALSE,September,2018,9.740951983,San Diego,2,0,estimated,TRUE,,Telephone,1519,FALSE,TRUE,FALSE,TRUE,English,0,500,FALSE,fbc,FALSE,other
